timestamp,X-coordinate,Y-coordinate,Going to ID,Speed,power consumption,Cumulative energy consumption,current consuption,Heading,Target reached,RIGHT DRIVE SIGNALS.ActualSpeed_R,LEFT DRIVE SIGNALS.ActualSpeed_L,Target reached,Current segment,Position confidence,Battery value
18:08.4,-3.493525,21.81601,1,0,225,243011.3,5431,1.605041,1,0,0,1,74,100,48
18:08.4,-3.493525,21.81601,1,0,225,243011.3,5431,1.605041,1,0,0,1,74,100,48
18:08.4,-3.493525,21.81601,1,0,225,243011.3,5431,1.605041,1,0,0,1,74,100,48
18:08.5,-3.493525,21.81601,1,0,225,243011.3,5431,1.605041,1,0,0,1,74,100,48
18:08.5,-3.493525,21.81601,1,0,225,243011.3,5431,1.605041,1,0,0,1,74,100,48
18:08.5,-3.493525,21.81601,1,0,225,243011.3,5431,1.605041,1,0,0,1,74,100,48
18:08.6,-3.493525,21.81601,1,0,225,243011.3,5431,1.605041,1,0,0,1,74,100,48
18:08.6,-3.493525,21.81601,1,0,225,243011.3,5431,1.605041,1,0,0,1,74,100,48
18:08.6,-3.493525,21.81601,1,0,225,243011.3,5431,1.605041,1,0,0,1,74,100,48
18:08.6,-3.493525,21.81601,1,0,225,243011.3,5431,1.605041,1,0,0,1,74,100,48
18:08.7,-3.493525,21.81601,1,0,225,243011.3,5431,1.605041,1,0,0,1,74,100,48
18:08.7,-3.493525,21.81601,1,0,225,243011.3,5431,1.605041,1,0,0,1,74,100,48
18:08.7,-3.493525,21.81601,1,0,225,243011.3,5431,1.605041,1,0,0,1,74,100,48
18:08.8,-3.493525,21.81601,1,0,225,243011.3,5431,1.605041,1,0,0,1,74,100,48
18:08.8,-3.493525,21.81601,1,0,225,243011.3,5431,1.605041,1,0,0,1,74,100,48
18:08.8,-3.493525,21.81601,1,0,225,243011.3,5431,1.605041,1,0,0,1,74,100,48
18:08.9,-3.489625,21.81211,1,0,224,243044.3,5409,1.605041,1,0,0,1,74,100,48
18:08.9,-3.489625,21.81211,1,0,224,243044.3,5409,1.605041,1,0,0,1,74,100,48
18:08.9,-3.489625,21.81211,1,0,224,243044.3,5409,1.605041,1,0,0,1,74,100,48
18:09.0,-3.489625,21.81211,1,0,224,243044.3,5409,1.605041,1,0,0,1,74,100,48
18:09.0,-3.489625,21.81211,1,0,224,243044.3,5409,1.605041,1,0,0,1,74,100,48
18:09.0,-3.489625,21.81211,1,0,224,243044.3,5409,1.605041,1,0,0,1,74,100,48
18:09.1,-3.489625,21.81211,1,0,224,243044.3,5409,1.605041,1,0,0,1,74,100,48
18:09.1,-3.489625,21.81211,1,0,224,243044.3,5409,1.605041,1,0,0,1,74,100,48
18:09.1,-3.489625,21.81211,1,0,224,243044.3,5409,1.605041,1,0,0,1,74,100,48
18:09.2,-3.489625,21.81211,1,0,224,243044.3,5409,1.605041,1,0,0,1,74,100,48
18:09.2,-3.489625,21.81211,1,0,224,243044.3,5409,1.605041,1,0,0,1,74,100,48
18:09.2,-3.489625,21.81211,1,0,224,243044.3,5409,1.605041,1,0,0,1,74,100,48
18:09.2,-3.489625,21.81211,1,0,224,243044.3,5409,1.605041,1,0,0,1,74,100,48
18:09.3,-3.489625,21.81211,1,0,224,243044.3,5409,1.605041,1,0,0,1,74,100,48
18:09.3,-3.489625,21.81211,1,0,224,243044.3,5409,1.605041,1,0,0,1,74,100,48
18:09.3,-3.489625,21.81211,1,0,224,243044.3,5409,1.605041,1,0,0,1,74,100,48
18:09.4,-3.489625,21.81211,1,0,224,243044.3,5409,1.605041,1,0,0,1,74,100,48
18:09.4,-3.489625,21.81081,1,0,225,243078.1,5431,1.605041,1,0,0,1,74,100,48
18:09.4,-3.489625,21.81081,1,0,225,243078.1,5431,1.605041,1,0,0,1,74,100,48
18:09.5,-3.489625,21.81081,1,0,225,243078.1,5431,1.605041,1,0,0,1,74,100,48
18:09.5,-3.489625,21.81081,1,0,225,243078.1,5431,1.605041,1,0,0,1,74,100,48
18:09.5,-3.489625,21.81081,1,0,225,243078.1,5431,1.605041,1,0,0,1,74,100,48
18:09.6,-3.489625,21.81081,1,0,225,243078.1,5431,1.605041,1,0,0,1,74,100,48
18:09.6,-3.489625,21.81081,1,0,225,243078.1,5431,1.605041,1,0,0,1,74,100,48
18:09.6,-3.489625,21.81081,1,0,225,243078.1,5431,1.605041,1,0,0,1,74,100,48
18:09.7,-3.489625,21.81081,1,0,225,243078.1,5431,1.605041,1,0,0,1,74,100,48
18:09.7,-3.489625,21.81081,1,0,225,243078.1,5431,1.605041,1,0,0,1,74,100,48
18:09.7,-3.489625,21.81081,1,0,225,243078.1,5431,1.605041,1,0,0,1,74,100,48
18:09.7,-3.489625,21.81081,1,0,225,243078.1,5431,1.605041,1,0,0,1,74,100,48
18:09.8,-3.489625,21.81081,1,0,225,243078.1,5431,1.605041,1,0,0,1,74,100,48
18:09.8,-3.489625,21.81081,1,0,225,243078.1,5431,1.605041,1,0,0,1,74,100,48
18:09.8,-3.489625,21.81081,1,0,225,243078.1,5431,1.605041,1,0,0,1,74,100,48
18:09.9,-3.489625,21.81081,1,0,225,243078.1,5431,1.605041,1,0,0,1,74,100,48
18:09.9,-3.489625,21.81081,1,0,225,243078.1,5431,1.605041,1,0,0,1,74,100,48
18:09.9,-3.489625,21.81211,1,0,225,243111.2,5431,1.605041,1,0,0,1,74,100,48
18:10.0,-3.489625,21.81211,1,0,225,243111.2,5431,1.605041,1,0,0,1,74,100,48
18:10.0,-3.489625,21.81211,1,0,225,243111.2,5431,1.605041,1,0,0,1,74,100,48
18:10.0,-3.489625,21.81211,1,0,225,243111.2,5431,1.605041,1,0,0,1,74,100,48
18:10.1,-3.489625,21.81211,1,0,225,243111.2,5431,1.605041,1,0,0,1,74,100,48
18:10.1,-3.489625,21.81211,1,0,225,243111.2,5431,1.605041,1,0,0,1,74,100,48
18:10.1,-3.489625,21.81211,1,0,225,243111.2,5431,1.605041,1,0,0,1,74,100,48
18:10.2,-3.489625,21.81211,1,0,225,243111.2,5431,1.605041,1,0,0,1,74,100,48
18:10.2,-3.489625,21.81211,1,0,225,243111.2,5431,1.605041,1,0,0,1,74,100,48
18:10.2,-3.489625,21.81211,1,0,225,243111.2,5431,1.605041,1,0,0,1,74,100,48
18:10.3,-3.489625,21.81211,1,0,225,243111.2,5431,1.605041,1,0,0,1,74,100,48
18:10.3,-3.489625,21.81211,1,0,225,243111.2,5431,1.605041,1,0,0,1,74,100,48
18:10.3,-3.489625,21.81211,1,0,225,243111.2,5431,1.605041,1,0,0,1,74,100,48
18:10.4,-3.489625,21.81211,1,0,225,243111.2,5431,1.605041,1,0,0,1,74,100,48
18:10.4,-3.489625,21.81211,1,0,225,243111.2,5431,1.605041,1,0,0,1,74,100,48
18:10.4,-3.489625,21.81211,1,0,225,243111.2,5431,1.605041,1,0,0,1,74,100,48
18:10.6,-3.493525,21.81731,1,0,225,243144.3,5431,1.603296,1,0,0,1,74,100,48
18:10.6,-3.493525,21.81731,1,0,225,243144.3,5431,1.603296,1,0,0,1,74,100,48
18:10.6,-3.493525,21.81731,1,0,225,243144.3,5431,1.603296,1,0,0,1,74,100,48
18:10.7,-3.493525,21.81731,1,0,225,243144.3,5431,1.603296,1,0,0,1,74,100,48
18:10.7,-3.493525,21.81731,1,0,225,243144.3,5431,1.603296,1,0,0,1,74,100,48
18:10.7,-3.493525,21.81731,1,0,225,243144.3,5431,1.603296,1,0,0,1,74,100,48
18:10.7,-3.493525,21.81731,1,0,225,243144.3,5431,1.603296,1,0,0,1,74,100,48
18:10.8,-3.493525,21.81731,1,0,225,243144.3,5431,1.603296,1,0,0,1,74,100,48
18:10.8,-3.493525,21.81731,1,0,225,243144.3,5431,1.603296,1,0,0,1,74,100,48
18:10.8,-3.493525,21.81731,1,0,225,243144.3,5431,1.603296,1,0,0,1,74,100,48
18:10.9,-3.493525,21.81731,1,0,225,243144.3,5431,1.603296,1,0,0,1,74,100,48
18:10.9,-3.493525,21.81731,1,0,225,243144.3,5431,1.603296,1,0,0,1,74,100,48
18:10.9,-3.493525,21.81731,1,0,225,243144.3,5431,1.603296,1,0,0,1,74,100,48
18:11.0,-3.493525,21.81731,1,0,225,243144.3,5431,1.603296,1,0,0,1,74,100,48
18:11.0,-3.493525,21.81601,1,0,225,243178,5431,1.603296,1,0,0,1,74,100,48
18:11.0,-3.493525,21.81601,1,0,225,243178,5431,1.603296,1,0,0,1,74,100,48
18:11.1,-3.493525,21.81601,1,0,225,243178,5431,1.603296,1,0,0,1,74,100,48
18:11.1,-3.493525,21.81601,1,0,225,243178,5431,1.603296,1,0,0,1,74,100,48
18:11.1,-3.493525,21.81601,1,0,225,243178,5431,1.603296,1,0,0,1,74,100,48
18:11.2,-3.493525,21.81601,1,0,225,243178,5431,1.603296,1,0,0,1,74,100,48
18:11.2,-3.493525,21.81601,1,0,225,243178,5431,1.603296,1,0,0,1,74,100,48
18:11.2,-3.493525,21.81601,1,0,225,243178,5431,1.603296,1,0,0,1,74,100,48
18:11.3,-3.493525,21.81601,1,0,225,243178,5431,1.603296,1,0,0,1,74,100,48
18:11.7,-3.493525,21.81211,1,0,224,243211.7,5395,1.603296,1,0,0,1,74,100,48
18:11.7,-3.493525,21.81211,1,0,224,243211.7,5395,1.603296,1,0,0,1,74,100,48
18:11.7,-3.493525,21.81211,1,0,224,243211.7,5395,1.603296,1,0,0,1,74,100,48
18:11.8,-3.493525,21.81211,1,0,224,243211.7,5395,1.603296,1,0,0,1,74,100,48
18:11.8,-3.493525,21.81211,1,0,224,243211.7,5395,1.603296,1,0,0,1,74,100,48
18:11.9,-3.493525,21.81211,1,0,224,243211.7,5395,1.603296,1,0,0,1,74,100,48
18:11.9,-3.493525,21.81211,1,0,224,243211.7,5395,1.603296,1,0,0,1,74,100,48
18:11.9,-3.493525,21.81211,1,0,224,243211.7,5395,1.603296,1,0,0,1,74,100,48
18:11.9,-3.493525,21.81211,1,0,224,243211.7,5395,1.603296,1,0,0,1,74,100,48
18:12.0,-3.493525,21.81211,1,0,224,243211.7,5395,1.603296,1,0,0,1,74,100,48
18:12.0,-3.493525,21.81211,1,0,224,243211.7,5395,1.603296,1,0,0,1,74,100,48
18:12.0,-3.493525,21.81211,1,0,224,243211.7,5395,1.603296,1,0,0,1,74,100,48
18:12.1,-3.493525,21.81081,1,0,223,243243.9,5382,1.603296,1,0,0,1,74,100,48
18:12.1,-3.493525,21.81081,1,0,223,243243.9,5382,1.603296,1,0,0,1,74,100,48
18:12.1,-3.493525,21.81081,1,0,223,243243.9,5382,1.603296,1,0,0,1,74,100,48
18:12.2,-3.493525,21.81081,1,0,223,243243.9,5382,1.603296,1,0,0,1,74,100,48
18:12.3,-3.493525,21.81081,1,0,223,243243.9,5382,1.603296,1,0,0,1,74,100,48
18:12.3,-3.493525,21.81081,1,0,223,243243.9,5382,1.603296,1,0,0,1,74,100,48
18:12.3,-3.493525,21.81081,1,0,223,243243.9,5382,1.603296,1,0,0,1,74,100,48
18:12.4,-3.493525,21.81081,1,0,223,243243.9,5382,1.603296,1,0,0,1,74,100,48
18:12.4,-3.493525,21.81081,1,0,223,243243.9,5382,1.603296,1,0,0,1,74,100,48
18:12.5,-3.493525,21.81081,1,0,223,243243.9,5382,1.603296,1,0,0,1,74,100,48
18:12.5,-3.493525,21.81081,1,0,223,243243.9,5382,1.603296,1,0,0,1,74,100,48
18:12.5,-3.493525,21.81081,1,0,223,243243.9,5382,1.603296,1,0,0,1,74,100,48
18:12.6,-3.493525,21.81081,1,0,223,243243.9,5382,1.603296,1,0,0,1,74,100,48
18:12.6,-3.489625,21.81081,1,0,225,243277.5,5430,1.605041,1,0,0,1,74,100,48
18:12.6,-3.489625,21.81081,1,0,225,243277.5,5430,1.605041,1,0,0,1,74,100,48
18:12.7,-3.489625,21.81081,1,0,225,243277.5,5430,1.605041,1,0,0,1,74,100,48
18:12.7,-3.489625,21.81081,1,0,225,243277.5,5430,1.605041,1,0,0,1,74,100,48
18:12.7,-3.489625,21.81081,1,0,225,243277.5,5430,1.605041,1,0,0,1,74,100,48
18:12.7,-3.489625,21.81081,1,0,225,243277.5,5430,1.605041,1,0,0,1,74,100,48
18:12.8,-3.489625,21.81081,1,0,225,243277.5,5430,1.605041,1,0,0,1,74,100,48
18:12.8,-3.489625,21.81081,1,0,225,243277.5,5430,1.605041,1,0,0,1,74,100,48
18:12.8,-3.489625,21.81081,1,0,225,243277.5,5430,1.605041,1,0,0,1,74,100,48
18:12.9,-3.489625,21.81081,1,0,225,243277.5,5430,1.605041,1,0,0,1,74,100,48
18:12.9,-3.489625,21.81081,1,0,225,243277.5,5430,1.605041,1,0,0,1,74,100,48
18:12.9,-3.489625,21.81081,1,0,225,243277.5,5430,1.605041,1,0,0,1,74,100,48
18:13.0,-3.489625,21.81081,1,0,225,243277.5,5430,1.605041,1,0,0,1,74,100,48
18:13.0,-3.489625,21.81081,1,0,225,243277.5,5430,1.605041,1,0,0,1,74,100,48
18:13.0,-3.489625,21.81081,1,0,225,243277.5,5430,1.605041,1,0,0,1,74,100,48
18:13.1,-3.489625,21.81081,1,0,225,243277.5,5430,1.605041,1,0,0,1,74,100,48
18:13.1,-3.489625,21.81081,1,0,225,243277.5,5430,1.605041,1,0,0,1,74,100,48
18:13.1,-3.496125,21.81601,1,0,225,243310.5,5431,1.603296,1,0,0,1,74,100,48
18:13.2,-3.496125,21.81601,1,0,225,243310.5,5431,1.603296,1,0,0,1,74,100,48
18:13.2,-3.496125,21.81601,1,0,225,243310.5,5431,1.603296,1,0,0,1,74,100,48
18:13.2,-3.496125,21.81601,1,0,225,243310.5,5431,1.603296,1,0,0,1,74,100,48
18:13.2,-3.496125,21.81601,1,0,225,243310.5,5431,1.603296,1,0,0,1,74,100,48
18:13.3,-3.496125,21.81601,1,0,225,243310.5,5431,1.603296,1,0,0,1,74,100,48
18:13.3,-3.496125,21.81601,1,0,225,243310.5,5431,1.603296,1,0,0,1,74,100,48
18:13.3,-3.496125,21.81601,1,0,225,243310.5,5431,1.603296,1,0,0,1,74,100,48
18:13.4,-3.496125,21.81601,1,0,225,243310.5,5431,1.603296,1,0,0,1,74,100,48
18:13.4,-3.496125,21.81601,1,0,225,243310.5,5431,1.603296,1,0,0,1,74,100,48
18:13.4,-3.496125,21.81601,1,0,225,243310.5,5431,1.603296,1,0,0,1,74,100,48
18:13.5,-3.496125,21.81601,1,0,225,243310.5,5431,1.603296,1,0,0,1,74,100,48
18:13.5,-3.496125,21.81601,1,0,225,243310.5,5431,1.603296,1,0,0,1,74,100,48
18:13.5,-3.496125,21.81601,1,0,225,243310.5,5431,1.603296,1,0,0,1,74,100,48
18:13.6,-3.496125,21.81601,1,0,225,243310.5,5431,1.603296,1,0,0,1,74,100,48
18:13.6,-3.496125,21.81601,1,0,225,243310.5,5431,1.603296,1,0,0,1,74,100,48
18:13.6,-3.496125,21.81601,1,0,225,243310.5,5431,1.603296,1,0,0,1,74,100,48
18:13.7,-3.493525,21.81861,1,0,225,243343.6,5430,1.603296,1,0,0,1,74,100,48
18:13.7,-3.493525,21.81861,1,0,225,243343.6,5430,1.603296,1,0,0,1,74,100,48
18:13.7,-3.493525,21.81861,1,0,225,243343.6,5430,1.603296,1,0,0,1,74,100,48
18:13.8,-3.493525,21.81861,1,0,225,243343.6,5430,1.603296,1,0,0,1,74,100,48
18:13.8,-3.493525,21.81861,1,0,225,243343.6,5430,1.603296,1,0,0,1,74,100,48
18:13.8,-3.493525,21.81861,1,0,225,243343.6,5430,1.603296,1,0,0,1,74,100,48
18:13.8,-3.493525,21.81861,1,0,225,243343.6,5430,1.603296,1,0,0,1,74,100,48
18:13.9,-3.493525,21.81861,1,0,225,243343.6,5430,1.603296,1,0,0,1,74,100,48
18:13.9,-3.493525,21.81861,1,0,225,243343.6,5430,1.603296,1,0,0,1,74,100,48
18:13.9,-3.493525,21.81861,1,0,225,243343.6,5430,1.603296,1,0,0,1,74,100,48
18:14.0,-3.493525,21.81861,1,0,225,243343.6,5430,1.603296,1,0,0,1,74,100,48
18:14.0,-3.493525,21.81861,1,0,225,243343.6,5430,1.603296,1,0,0,1,74,100,48
18:14.0,-3.493525,21.81861,1,0,225,243343.6,5430,1.603296,1,0,0,1,74,100,48
18:14.1,-3.493525,21.81861,1,0,225,243343.6,5430,1.603296,1,0,0,1,74,100,48
18:14.1,-3.493525,21.81861,1,0,225,243343.6,5430,1.603296,1,0,0,1,74,100,48
18:14.1,-3.493525,21.81861,1,0,225,243343.6,5430,1.603296,1,0,0,1,74,100,48
18:14.2,-3.493525,21.81861,1,0,225,243343.6,5430,1.603296,1,0,0,1,74,100,48
18:14.2,-3.493525,21.81861,1,0,225,243343.6,5430,1.603296,1,0,0,1,74,100,48
18:14.2,-3.493525,21.81211,1,0,225,243377.9,5431,1.603296,1,0,0,1,74,100,48
18:14.3,-3.493525,21.81211,1,0,225,243377.9,5431,1.603296,1,0,0,1,74,100,48
18:14.3,-3.493525,21.81211,1,0,225,243377.9,5431,1.603296,1,0,0,1,74,100,48
18:14.3,-3.493525,21.81211,1,0,225,243377.9,5431,1.603296,1,0,0,1,74,100,48
18:14.4,-3.493525,21.81211,1,0,225,243377.9,5431,1.603296,1,0,0,1,74,100,48
18:14.4,-3.493525,21.81211,1,0,225,243377.9,5431,1.603296,1,0,0,1,74,100,48
18:14.4,-3.493525,21.81211,1,0,225,243377.9,5431,1.603296,1,0,0,1,74,100,48
18:14.4,-3.493525,21.81211,1,0,225,243377.9,5431,1.603296,1,0,0,1,74,100,48
18:14.5,-3.493525,21.81211,1,0,225,243377.9,5431,1.603296,1,0,0,1,74,100,48
18:14.5,-3.493525,21.81211,1,0,225,243377.9,5431,1.603296,1,0,0,1,74,100,48
18:14.5,-3.493525,21.81211,1,0,225,243377.9,5431,1.603296,1,0,0,1,74,100,48
18:14.6,-3.493525,21.81211,1,0,225,243377.9,5431,1.603296,1,0,0,1,74,100,48
18:14.6,-3.493525,21.81211,1,0,225,243377.9,5431,1.603296,1,0,0,1,74,100,48
18:14.6,-3.493525,21.81211,1,0,225,243377.9,5431,1.603296,1,0,0,1,74,100,48
18:14.7,-3.493525,21.81211,1,0,225,243377.9,5431,1.603296,1,0,0,1,74,100,48
18:14.7,-3.493525,21.81211,1,0,225,243377.9,5431,1.603296,1,0,0,1,74,100,48
18:14.7,-3.493525,21.81211,1,0,225,243377.9,5431,1.603296,1,0,0,1,74,100,48
18:14.7,-3.493525,21.81341,1,0,225,243411,5431,1.603296,1,0,0,1,74,100,48
18:14.8,-3.493525,21.81341,1,0,225,243411,5431,1.603296,1,0,0,1,74,100,48
18:14.8,-3.493525,21.81341,1,0,225,243411,5431,1.603296,1,0,0,1,74,100,48
18:14.8,-3.493525,21.81341,1,0,225,243411,5431,1.603296,1,0,0,1,74,100,48
18:14.9,-3.493525,21.81341,1,0,225,243411,5431,1.603296,1,0,0,1,74,100,48
18:14.9,-3.493525,21.81341,1,0,225,243411,5431,1.603296,1,0,0,1,74,100,48
18:14.9,-3.493525,21.81341,1,0,225,243411,5431,1.603296,1,0,0,1,74,100,48
18:15.0,-3.493525,21.81341,1,0,225,243411,5431,1.603296,1,0,0,1,74,100,48
18:15.0,-3.493525,21.81341,1,0,225,243411,5431,1.603296,1,0,0,1,74,100,48
18:15.0,-3.493525,21.81341,1,0,225,243411,5431,1.603296,1,0,0,1,74,100,48
18:15.1,-3.493525,21.81341,1,0,225,243411,5431,1.603296,1,0,0,1,74,100,48
18:15.1,-3.493525,21.81341,1,0,225,243411,5431,1.603296,1,0,0,1,74,100,48
18:15.1,-3.493525,21.81341,1,0,225,243411,5431,1.603296,1,0,0,1,74,100,48
18:15.2,-3.493525,21.81341,1,0,225,243411,5431,1.603296,1,0,0,1,74,100,48
18:15.2,-3.493525,21.81341,1,0,225,243411,5431,1.603296,1,0,0,1,74,100,48
18:15.2,-3.493525,21.81341,1,0,225,243411,5431,1.603296,1,0,0,1,74,100,48
18:15.3,-3.493525,21.81341,1,0,225,243411,5431,1.603296,1,0,0,1,74,100,48
18:15.3,-3.493525,21.81601,1,0,225,243444.3,5431,1.603296,1,0,0,1,74,100,48
18:15.3,-3.493525,21.81601,1,0,225,243444.3,5431,1.603296,1,0,0,1,74,100,48
18:15.3,-3.493525,21.81601,1,0,225,243444.3,5431,1.603296,1,0,0,1,74,100,48
18:15.4,-3.493525,21.81601,1,0,225,243444.3,5431,1.603296,1,0,0,1,74,100,48
18:15.4,-3.493525,21.81601,1,0,225,243444.3,5431,1.603296,1,0,0,1,74,100,48
18:15.4,-3.493525,21.81601,1,0,225,243444.3,5431,1.603296,1,0,0,1,74,100,48
18:15.5,-3.493525,21.81601,1,0,225,243444.3,5431,1.603296,1,0,0,1,74,100,48
18:15.5,-3.493525,21.81601,1,0,225,243444.3,5431,1.603296,1,0,0,1,74,100,48
18:15.5,-3.493525,21.81601,1,0,225,243444.3,5431,1.603296,1,0,0,1,74,100,48
18:15.6,-3.493525,21.81601,1,0,225,243444.3,5431,1.603296,1,0,0,1,74,100,48
18:15.6,-3.493525,21.81601,1,0,225,243444.3,5431,1.603296,1,0,0,1,74,100,48
18:15.6,-3.493525,21.81601,1,0,225,243444.3,5431,1.603296,1,0,0,1,74,100,48
18:15.7,-3.493525,21.81601,1,0,225,243444.3,5431,1.603296,1,0,0,1,74,100,48
18:15.7,-3.493525,21.81601,1,0,225,243444.3,5431,1.603296,1,0,0,1,74,100,48
18:15.7,-3.493525,21.81601,1,0,225,243444.3,5431,1.603296,1,0,0,1,74,100,48
18:15.8,-3.493525,21.81601,1,0,225,243444.3,5431,1.603296,1,0,0,1,74,100,48
18:15.8,-3.493525,21.81211,1,0,225,243477.1,5425,1.603296,1,0,0,1,74,100,48
18:15.8,-3.493525,21.81211,1,0,225,243477.1,5425,1.603296,1,0,0,1,74,100,48
18:15.9,-3.493525,21.81211,1,0,225,243477.1,5425,1.603296,1,0,0,1,74,100,48
18:15.9,-3.493525,21.81211,1,0,225,243477.1,5425,1.603296,1,0,0,1,74,100,48
18:15.9,-3.493525,21.81211,1,0,225,243477.1,5425,1.603296,1,0,0,1,74,100,48
18:15.9,-3.493525,21.81211,1,0,225,243477.1,5425,1.603296,1,0,0,1,74,100,48
18:16.0,-3.493525,21.81211,1,0,225,243477.1,5425,1.603296,1,0,0,1,74,100,48
18:16.0,-3.493525,21.81211,1,0,225,243477.1,5425,1.603296,1,0,0,1,74,100,48
18:16.0,-3.493525,21.81211,1,0,225,243477.1,5425,1.603296,1,0,0,1,74,100,48
18:16.1,-3.493525,21.81211,1,0,225,243477.1,5425,1.603296,1,0,0,1,74,100,48
18:16.1,-3.493525,21.81211,1,0,225,243477.1,5425,1.603296,1,0,0,1,74,100,48
18:16.1,-3.493525,21.81211,1,0,225,243477.1,5425,1.603296,1,0,0,1,74,100,48
18:16.1,-3.493525,21.81211,1,0,225,243477.1,5425,1.603296,1,0,0,1,74,100,48
18:16.2,-3.493525,21.81211,1,0,225,243477.1,5425,1.603296,1,0,0,1,74,100,48
18:16.2,-3.493525,21.81211,1,0,225,243477.1,5425,1.603296,1,0,0,1,74,100,48
18:16.2,-3.493525,21.81211,1,0,225,243477.1,5425,1.603296,1,0,0,1,74,100,48
18:16.3,-3.493525,21.81211,1,0,225,243477.1,5425,1.603296,1,0,0,1,74,100,48
18:16.3,-3.493525,21.81211,1,0,225,243477.1,5425,1.603296,1,0,0,1,74,100,48
18:16.3,-3.493525,21.81341,1,0,223,243510.6,5382,1.603296,1,0,0,1,74,100,48
18:16.4,-3.493525,21.81341,1,0,223,243510.6,5382,1.603296,1,0,0,1,74,100,48
18:16.4,-3.493525,21.81341,1,0,223,243510.6,5382,1.603296,1,0,0,1,74,100,48
18:16.4,-3.493525,21.81341,1,0,223,243510.6,5382,1.603296,1,0,0,1,74,100,48
18:16.5,-3.493525,21.81341,1,0,223,243510.6,5382,1.603296,1,0,0,1,74,100,48
18:16.5,-3.493525,21.81341,1,0,223,243510.6,5382,1.603296,1,0,0,1,74,100,48
18:16.5,-3.493525,21.81341,1,0,223,243510.6,5382,1.603296,1,0,0,1,74,100,48
18:16.6,-3.493525,21.81341,1,0,223,243510.6,5382,1.603296,1,0,0,1,74,100,48
18:16.6,-3.493525,21.81341,1,0,223,243510.6,5382,1.603296,1,0,0,1,74,100,48
18:16.6,-3.493525,21.81341,1,0,223,243510.6,5382,1.603296,1,0,0,1,74,100,48
18:16.7,-3.493525,21.81341,1,0,223,243510.6,5382,1.603296,1,0,0,1,74,100,48
18:16.7,-3.493525,21.81341,1,0,223,243510.6,5382,1.603296,1,0,0,1,74,100,48
18:16.7,-3.493525,21.81341,1,0,223,243510.6,5382,1.603296,1,0,0,1,74,100,48
18:16.7,-3.493525,21.81341,1,0,223,243510.6,5382,1.603296,1,0,0,1,74,100,48
18:16.8,-3.493525,21.81341,1,0,223,243510.6,5382,1.603296,1,0,0,1,74,100,48
18:16.8,-3.493525,21.81341,1,0,223,243510.6,5382,1.603296,1,0,0,1,74,100,48
18:16.8,-3.493525,21.81341,1,0,223,243510.6,5382,1.603296,1,0,0,1,74,100,48
18:16.9,-3.493525,21.81211,1,0,223,243543.8,5382,1.603296,1,0,0,1,74,100,48
18:16.9,-3.493525,21.81211,1,0,223,243543.8,5382,1.603296,1,0,0,1,74,100,48
18:16.9,-3.493525,21.81211,1,0,223,243543.8,5382,1.603296,1,0,0,1,74,100,48
18:17.0,-3.493525,21.81211,1,0,223,243543.8,5382,1.603296,1,0,0,1,74,100,48
18:17.0,-3.493525,21.81211,1,0,223,243543.8,5382,1.603296,1,0,0,1,74,100,48
18:17.0,-3.493525,21.81211,1,0,223,243543.8,5382,1.603296,1,0,0,1,74,100,48
18:17.1,-3.493525,21.81211,1,0,223,243543.8,5382,1.603296,1,0,0,1,74,100,48
18:17.1,-3.493525,21.81211,1,0,223,243543.8,5382,1.603296,1,0,0,1,74,100,48
18:17.1,-3.493525,21.81211,1,0,223,243543.8,5382,1.603296,1,0,0,1,74,100,48
18:17.2,-3.493525,21.81211,1,0,223,243543.8,5382,1.603296,1,0,0,1,74,100,48
18:17.2,-3.493525,21.81211,1,0,223,243543.8,5382,1.603296,1,0,0,1,74,100,48
18:17.2,-3.493525,21.81211,1,0,223,243543.8,5382,1.603296,1,0,0,1,74,100,48
18:17.3,-3.493525,21.81211,1,0,223,243543.8,5382,1.603296,1,0,0,1,74,100,48
18:17.3,-3.493525,21.81211,1,0,223,243543.8,5382,1.603296,1,0,0,1,74,100,48
18:17.3,-3.493525,21.81211,1,0,223,243543.8,5382,1.603296,1,0,0,1,74,100,48
18:17.3,-3.493525,21.81211,1,0,223,243543.8,5382,1.603296,1,0,0,1,74,100,48
18:17.4,-3.493525,21.81211,1,0,223,243543.8,5382,1.603296,1,0,0,1,74,100,48
18:17.4,-3.493525,21.81471,1,0,223,243576.4,5394,1.603296,1,0,0,1,74,100,48
18:17.4,-3.493525,21.81471,1,0,223,243576.4,5394,1.603296,1,0,0,1,74,100,48
18:17.5,-3.493525,21.81471,1,0,223,243576.4,5394,1.603296,1,0,0,1,74,100,48
18:17.5,-3.493525,21.81471,1,0,223,243576.4,5394,1.603296,1,0,0,1,74,100,48
18:17.5,-3.493525,21.81471,1,0,223,243576.4,5394,1.603296,1,0,0,1,74,100,48
18:17.6,-3.493525,21.81471,1,0,223,243576.4,5394,1.603296,1,0,0,1,74,100,48
18:17.6,-3.493525,21.81471,1,0,223,243576.4,5394,1.603296,1,0,0,1,74,100,48
18:17.6,-3.493525,21.81471,1,0,223,243576.4,5394,1.603296,1,0,0,1,74,100,48
18:17.7,-3.493525,21.81471,1,0,223,243576.4,5394,1.603296,1,0,0,1,74,100,48
18:17.7,-3.493525,21.81471,1,0,223,243576.4,5394,1.603296,1,0,0,1,74,100,48
