local_time,ts,category,source_log,event,run_id,series_run_id,task_id,agent,agent_type,action,command,status,ok,reason,winner,loser,priority,goal,current_goal,route,path,edge,u,v,edge_type,tau,cost_source,trajectory_source,series_leg_start_node,series_leg_goal_node,series_leg_route,series_leg_pred_time_s,series_leg_pred_energy_j,series_leg_distance_m,x,y,snap_node,snap_dist,snap_ok,node_source,prev_snap_node,last_live_edge,speed_mps,signed_speed,abs_speed,requested_straight_speed_mps,requested_corner_speed_mps,distance_m,battery,battery_percent,power_W,current_mA,cell_voltage_mV,momentary_energy_Ws,cumulative_energy_Wh,heading,plc_heading_deg,movement_heading_deg,heading_movement_diff_deg,reverse_flag,going_to_id,target_reached,brake_block,brake_release,position_confidence,nav_state,current_segment,front_scanner_safety_clear,rear_scanner_safety_clear,front_scanner_warning_clear,rear_scanner_warning_clear,scanner_violation_flag,actual_speed_l,actual_speed_r,wheel_diff_live,encoder_freq_l,encoder_freq_r,hold_reason,hold_remaining_s,series_index,series_active,series_loop,series_status,tms_action,tms_conflict_count,tms_runtime_action,tms_runtime_conflict_count,predicted_conflict_count,emergency_hold,emergency_reason,block_guard_active,block_guard_reason,op_live_min_m,op_route_min_m,op_motion_min_m,op_risk_edge,op_radius_m,sim_radius_m,operator_inside_radius,brake_event_label,conflict_label,details_json
2026-06-18 11:15:40,1781774140.094103,real,agent_live_trajectory_log.csv,agent_live_trajectory_log_v145,,,,REAL,physical,,,IDLE,,clear,,,,,,[],[],,,,real_live_edge,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,,,[],,,,-4.457425594329834,-0.0339614599943161,6,0.004724481965374583,True,real_opc_xy_nearest_node,,,0.0,0.0,0.0,,,,83,83.0,239,,49396,2390,36440.578125,0.03703083470463753,0.03703083470463753,,,False,6,1,False,True,96,2,227,,,,,False,,,,,,,,,,,IDLE,no_real_goal,0,no_real_goal,0,,False,clear,,,,,,,,,,,,"{""local_time"":""2026-06-18 11:15:40"",""tick_ts"":1781774140.094103,""tick_ms"":1781774140094,""run_id"":"""",""agent_id"":""REAL"",""agent_type"":""physical"",""x"":-4.457425594329834,""y"":-0.0339614599943161,""snap_node"":6,""snap_dist"":0.004724481965374583,""snap_ok"":true,""node_source"":""real_opc_xy_nearest_node"",""edge_u"":"""",""edge_v"":"""",""edge_type"":""real_live_edge"",""tau"":"""",""status"":""IDLE"",""hold_reason"":"""",""speed_mps"":0.0,""requested_straight_speed_mps"":"""",""power_W"":239,""battery"":83,""hold_remaining_s"":"""",""current_goal"":null,""path"":""[]"",""tms_action"":""no_real_goal"",""tms_conflict_count"":0,""emergency_hold"":false,""emergency_reason"":""clear"",""cost_source"":""runtime_gnn_pt:edge_cost_model.pt"",""trajectory_source"":""temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt"",""current_mA"":null,""cell_voltage_mV"":49396,""momentary_energy_Ws"":2390,""cumulative_energy_Wh"":36440.578125,""signed_speed"":0.0,""abs_speed"":0.0,""heading"":0.03703083470463753,""plc_heading_deg"":0.03703083470463753,""movement_heading_deg"":null,""heading_movement_diff_deg"":null,""reverse_flag"":false,""going_to_id"":6,""target_reached"":1,""brake_block"":false,""brake_release"":true,""position_confidence"":96,""nav_state"":2,""current_segment"":227,""front_scanner_safety_clear"":null,""rear_scanner_safety_clear"":null,""front_scanner_warning_clear"":null,""rear_scanner_warning_clear"":null,""scanner_violation_flag"":false,""actual_speed_l"":null,""actual_speed_r"":null,""wheel_diff_live"":null,""encoder_freq_l"":null,""encoder_freq_r"":null,""series_run_id"":"""",""series_leg_start_node"":null,""series_leg_goal_node"":null,""series_leg_route"":""[]"",""series_leg_pred_time_s"":"""",""series_leg_pred_energy_j"":"""",""series_leg_distance_m"":""""}"
2026-06-18 11:15:41,1781774141.842388,real,agent_live_trajectory_log.csv,agent_live_trajectory_log_v145,,,,REAL,physical,,,IDLE,,clear,,,,,,[],[],,,,real_live_edge,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,,,[],,,,-4.457425594329834,-0.0339614599943161,6,0.004724481965374583,True,real_opc_xy_nearest_node,,,0.0,0.0,0.0,,,,83,83.0,239,,49396,2390,36546.80859375,0.03703083470463753,0.03703083470463753,,,False,6,1,False,True,96,2,227,,,,,False,,,,,,,,,,,IDLE,no_real_goal,0,no_real_goal,0,,False,clear,,,,,,,,,,,,"{""local_time"":""2026-06-18 11:15:41"",""tick_ts"":1781774141.842388,""tick_ms"":1781774141842,""run_id"":"""",""agent_id"":""REAL"",""agent_type"":""physical"",""x"":-4.457425594329834,""y"":-0.0339614599943161,""snap_node"":6,""snap_dist"":0.004724481965374583,""snap_ok"":true,""node_source"":""real_opc_xy_nearest_node"",""edge_u"":"""",""edge_v"":"""",""edge_type"":""real_live_edge"",""tau"":"""",""status"":""IDLE"",""hold_reason"":"""",""speed_mps"":0.0,""requested_straight_speed_mps"":"""",""power_W"":239,""battery"":83,""hold_remaining_s"":"""",""current_goal"":null,""path"":""[]"",""tms_action"":""no_real_goal"",""tms_conflict_count"":0,""emergency_hold"":false,""emergency_reason"":""clear"",""cost_source"":""runtime_gnn_pt:edge_cost_model.pt"",""trajectory_source"":""temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt"",""current_mA"":null,""cell_voltage_mV"":49396,""momentary_energy_Ws"":2390,""cumulative_energy_Wh"":36546.80859375,""signed_speed"":0.0,""abs_speed"":0.0,""heading"":0.03703083470463753,""plc_heading_deg"":0.03703083470463753,""movement_heading_deg"":null,""heading_movement_diff_deg"":null,""reverse_flag"":false,""going_to_id"":6,""target_reached"":1,""brake_block"":false,""brake_release"":true,""position_confidence"":96,""nav_state"":2,""current_segment"":227,""front_scanner_safety_clear"":null,""rear_scanner_safety_clear"":null,""front_scanner_warning_clear"":null,""rear_scanner_warning_clear"":null,""scanner_violation_flag"":false,""actual_speed_l"":null,""actual_speed_r"":null,""wheel_diff_live"":null,""encoder_freq_l"":null,""encoder_freq_r"":null,""series_run_id"":"""",""series_leg_start_node"":null,""series_leg_goal_node"":null,""series_leg_route"":""[]"",""series_leg_pred_time_s"":"""",""series_leg_pred_energy_j"":"""",""series_leg_distance_m"":""""}"
2026-06-18 11:15:43,1781774143.560469,real,agent_live_trajectory_log.csv,agent_live_trajectory_log_v145,,,,REAL,physical,,,IDLE,,clear,,,,,,[],[],,,,real_live_edge,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,,,[],,,,-4.457425594329834,-0.0339614599943161,6,0.004724481965374583,True,real_opc_xy_nearest_node,,,0.0,0.0,0.0,,,,83,83.0,239,,49396,2390,36687.65625,0.03703083470463753,0.03703083470463753,,,False,6,1,False,True,96,2,227,,,,,False,,,,,,,,,,,IDLE,no_real_goal,0,no_real_goal,0,,False,clear,,,,,,,,,,,,"{""local_time"":""2026-06-18 11:15:43"",""tick_ts"":1781774143.560469,""tick_ms"":1781774143560,""run_id"":"""",""agent_id"":""REAL"",""agent_type"":""physical"",""x"":-4.457425594329834,""y"":-0.0339614599943161,""snap_node"":6,""snap_dist"":0.004724481965374583,""snap_ok"":true,""node_source"":""real_opc_xy_nearest_node"",""edge_u"":"""",""edge_v"":"""",""edge_type"":""real_live_edge"",""tau"":"""",""status"":""IDLE"",""hold_reason"":"""",""speed_mps"":0.0,""requested_straight_speed_mps"":"""",""power_W"":239,""battery"":83,""hold_remaining_s"":"""",""current_goal"":null,""path"":""[]"",""tms_action"":""no_real_goal"",""tms_conflict_count"":0,""emergency_hold"":false,""emergency_reason"":""clear"",""cost_source"":""runtime_gnn_pt:edge_cost_model.pt"",""trajectory_source"":""temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt"",""current_mA"":null,""cell_voltage_mV"":49396,""momentary_energy_Ws"":2390,""cumulative_energy_Wh"":36687.65625,""signed_speed"":0.0,""abs_speed"":0.0,""heading"":0.03703083470463753,""plc_heading_deg"":0.03703083470463753,""movement_heading_deg"":null,""heading_movement_diff_deg"":null,""reverse_flag"":false,""going_to_id"":6,""target_reached"":1,""brake_block"":false,""brake_release"":true,""position_confidence"":96,""nav_state"":2,""current_segment"":227,""front_scanner_safety_clear"":null,""rear_scanner_safety_clear"":null,""front_scanner_warning_clear"":null,""rear_scanner_warning_clear"":null,""scanner_violation_flag"":false,""actual_speed_l"":null,""actual_speed_r"":null,""wheel_diff_live"":null,""encoder_freq_l"":null,""encoder_freq_r"":null,""series_run_id"":"""",""series_leg_start_node"":null,""series_leg_goal_node"":null,""series_leg_route"":""[]"",""series_leg_pred_time_s"":"""",""series_leg_pred_energy_j"":"""",""series_leg_distance_m"":""""}"
2026-06-18 11:15:45,1781774145.5055082,real,agent_live_trajectory_log.csv,agent_live_trajectory_log_v145,,,,REAL,physical,,,IDLE,,clear,,,,,,[],[],,,,real_live_edge,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,,,[],,,,-4.457425594329834,-0.0339614599943161,6,0.004724481965374583,True,real_opc_xy_nearest_node,,,0.0,0.0,0.0,,,,83,83.0,239,,49396,2390,36793.2421875,0.03703083470463753,0.03703083470463753,,,False,6,1,False,True,96,2,227,,,,,False,,,,,,,,,,,IDLE,no_real_goal,0,no_real_goal,0,,False,clear,,,,,,,,,,,,"{""local_time"":""2026-06-18 11:15:45"",""tick_ts"":1781774145.5055082,""tick_ms"":1781774145505,""run_id"":"""",""agent_id"":""REAL"",""agent_type"":""physical"",""x"":-4.457425594329834,""y"":-0.0339614599943161,""snap_node"":6,""snap_dist"":0.004724481965374583,""snap_ok"":true,""node_source"":""real_opc_xy_nearest_node"",""edge_u"":"""",""edge_v"":"""",""edge_type"":""real_live_edge"",""tau"":"""",""status"":""IDLE"",""hold_reason"":"""",""speed_mps"":0.0,""requested_straight_speed_mps"":"""",""power_W"":239,""battery"":83,""hold_remaining_s"":"""",""current_goal"":null,""path"":""[]"",""tms_action"":""no_real_goal"",""tms_conflict_count"":0,""emergency_hold"":false,""emergency_reason"":""clear"",""cost_source"":""runtime_gnn_pt:edge_cost_model.pt"",""trajectory_source"":""temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt"",""current_mA"":null,""cell_voltage_mV"":49396,""momentary_energy_Ws"":2390,""cumulative_energy_Wh"":36793.2421875,""signed_speed"":0.0,""abs_speed"":0.0,""heading"":0.03703083470463753,""plc_heading_deg"":0.03703083470463753,""movement_heading_deg"":null,""heading_movement_diff_deg"":null,""reverse_flag"":false,""going_to_id"":6,""target_reached"":1,""brake_block"":false,""brake_release"":true,""position_confidence"":96,""nav_state"":2,""current_segment"":227,""front_scanner_safety_clear"":null,""rear_scanner_safety_clear"":null,""front_scanner_warning_clear"":null,""rear_scanner_warning_clear"":null,""scanner_violation_flag"":false,""actual_speed_l"":null,""actual_speed_r"":null,""wheel_diff_live"":null,""encoder_freq_l"":null,""encoder_freq_r"":null,""series_run_id"":"""",""series_leg_start_node"":null,""series_leg_goal_node"":null,""series_leg_route"":""[]"",""series_leg_pred_time_s"":"""",""series_leg_pred_energy_j"":"""",""series_leg_distance_m"":""""}"
2026-06-18 11:15:47,1781774147.7522829,real,agent_live_trajectory_log.csv,agent_live_trajectory_log_v145,,,,REAL,physical,,,IDLE,,clear,,,,,,[],[],,,,real_live_edge,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,,,[],,,,-4.457425594329834,-0.0339614599943161,6,0.004724481965374583,True,real_opc_xy_nearest_node,,,0.0,0.0,0.0,,,,83,83.0,241,,49396,2390,36933.984375,0.03703083470463753,0.03703083470463753,,,False,6,1,False,True,95,2,227,,,,,False,,,,,,,,,,,IDLE,no_real_goal,0,no_real_goal,0,,False,clear,,,,,,,,,,,,"{""local_time"":""2026-06-18 11:15:47"",""tick_ts"":1781774147.7522829,""tick_ms"":1781774147752,""run_id"":"""",""agent_id"":""REAL"",""agent_type"":""physical"",""x"":-4.457425594329834,""y"":-0.0339614599943161,""snap_node"":6,""snap_dist"":0.004724481965374583,""snap_ok"":true,""node_source"":""real_opc_xy_nearest_node"",""edge_u"":"""",""edge_v"":"""",""edge_type"":""real_live_edge"",""tau"":"""",""status"":""IDLE"",""hold_reason"":"""",""speed_mps"":0.0,""requested_straight_speed_mps"":"""",""power_W"":241,""battery"":83,""hold_remaining_s"":"""",""current_goal"":null,""path"":""[]"",""tms_action"":""no_real_goal"",""tms_conflict_count"":0,""emergency_hold"":false,""emergency_reason"":""clear"",""cost_source"":""runtime_gnn_pt:edge_cost_model.pt"",""trajectory_source"":""temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt"",""current_mA"":null,""cell_voltage_mV"":49396,""momentary_energy_Ws"":2390,""cumulative_energy_Wh"":36933.984375,""signed_speed"":0.0,""abs_speed"":0.0,""heading"":0.03703083470463753,""plc_heading_deg"":0.03703083470463753,""movement_heading_deg"":null,""heading_movement_diff_deg"":null,""reverse_flag"":false,""going_to_id"":6,""target_reached"":1,""brake_block"":false,""brake_release"":true,""position_confidence"":95,""nav_state"":2,""current_segment"":227,""front_scanner_safety_clear"":null,""rear_scanner_safety_clear"":null,""front_scanner_warning_clear"":null,""rear_scanner_warning_clear"":null,""scanner_violation_flag"":false,""actual_speed_l"":null,""actual_speed_r"":null,""wheel_diff_live"":null,""encoder_freq_l"":null,""encoder_freq_r"":null,""series_run_id"":"""",""series_leg_start_node"":null,""series_leg_goal_node"":null,""series_leg_route"":""[]"",""series_leg_pred_time_s"":"""",""series_leg_pred_energy_j"":"""",""series_leg_distance_m"":""""}"
2026-06-18 11:15:49,1781774149.362207,real,agent_live_trajectory_log.csv,agent_live_trajectory_log_v145,,,,REAL,physical,,,IDLE,,clear,,,,,,[],[],,,,real_live_edge,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,,,[],,,,-4.457425594329834,-0.0339614599943161,6,0.004724481965374583,True,real_opc_xy_nearest_node,,,0.0,0.0,0.0,,,,83,83.0,239,,49396,2390,37076.74609375,0.03703083470463753,0.03703083470463753,,,False,6,1,False,True,95,2,227,,,,,False,,,,,,,,,,,IDLE,no_real_goal,0,no_real_goal,0,,False,clear,,,,,,,,,,,,"{""local_time"":""2026-06-18 11:15:49"",""tick_ts"":1781774149.362207,""tick_ms"":1781774149362,""run_id"":"""",""agent_id"":""REAL"",""agent_type"":""physical"",""x"":-4.457425594329834,""y"":-0.0339614599943161,""snap_node"":6,""snap_dist"":0.004724481965374583,""snap_ok"":true,""node_source"":""real_opc_xy_nearest_node"",""edge_u"":"""",""edge_v"":"""",""edge_type"":""real_live_edge"",""tau"":"""",""status"":""IDLE"",""hold_reason"":"""",""speed_mps"":0.0,""requested_straight_speed_mps"":"""",""power_W"":239,""battery"":83,""hold_remaining_s"":"""",""current_goal"":null,""path"":""[]"",""tms_action"":""no_real_goal"",""tms_conflict_count"":0,""emergency_hold"":false,""emergency_reason"":""clear"",""cost_source"":""runtime_gnn_pt:edge_cost_model.pt"",""trajectory_source"":""temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt"",""current_mA"":null,""cell_voltage_mV"":49396,""momentary_energy_Ws"":2390,""cumulative_energy_Wh"":37076.74609375,""signed_speed"":0.0,""abs_speed"":0.0,""heading"":0.03703083470463753,""plc_heading_deg"":0.03703083470463753,""movement_heading_deg"":null,""heading_movement_diff_deg"":null,""reverse_flag"":false,""going_to_id"":6,""target_reached"":1,""brake_block"":false,""brake_release"":true,""position_confidence"":95,""nav_state"":2,""current_segment"":227,""front_scanner_safety_clear"":null,""rear_scanner_safety_clear"":null,""front_scanner_warning_clear"":null,""rear_scanner_warning_clear"":null,""scanner_violation_flag"":false,""actual_speed_l"":null,""actual_speed_r"":null,""wheel_diff_live"":null,""encoder_freq_l"":null,""encoder_freq_r"":null,""series_run_id"":"""",""series_leg_start_node"":null,""series_leg_goal_node"":null,""series_leg_route"":""[]"",""series_leg_pred_time_s"":"""",""series_leg_pred_energy_j"":"""",""series_leg_distance_m"":""""}"
2026-06-18 11:15:51,1781774151.063592,real,agent_live_trajectory_log.csv,agent_live_trajectory_log_v145,,,,REAL,physical,,,IDLE,,clear,,,,,,[],[],,,,real_live_edge,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,,,[],,,,-4.457425594329834,-0.0339614599943161,6,0.004724481965374583,True,real_opc_xy_nearest_node,,,0.0,0.0,0.0,,,,83,83.0,239,,49369,2390,37182.30078125,0.03703083470463753,0.03703083470463753,,,False,6,1,False,True,96,2,227,,,,,False,,,,,,,,,,,IDLE,no_real_goal,0,no_real_goal,0,,False,clear,,,,,,,,,,,,"{""local_time"":""2026-06-18 11:15:51"",""tick_ts"":1781774151.063592,""tick_ms"":1781774151063,""run_id"":"""",""agent_id"":""REAL"",""agent_type"":""physical"",""x"":-4.457425594329834,""y"":-0.0339614599943161,""snap_node"":6,""snap_dist"":0.004724481965374583,""snap_ok"":true,""node_source"":""real_opc_xy_nearest_node"",""edge_u"":"""",""edge_v"":"""",""edge_type"":""real_live_edge"",""tau"":"""",""status"":""IDLE"",""hold_reason"":"""",""speed_mps"":0.0,""requested_straight_speed_mps"":"""",""power_W"":239,""battery"":83,""hold_remaining_s"":"""",""current_goal"":null,""path"":""[]"",""tms_action"":""no_real_goal"",""tms_conflict_count"":0,""emergency_hold"":false,""emergency_reason"":""clear"",""cost_source"":""runtime_gnn_pt:edge_cost_model.pt"",""trajectory_source"":""temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt"",""current_mA"":null,""cell_voltage_mV"":49369,""momentary_energy_Ws"":2390,""cumulative_energy_Wh"":37182.30078125,""signed_speed"":0.0,""abs_speed"":0.0,""heading"":0.03703083470463753,""plc_heading_deg"":0.03703083470463753,""movement_heading_deg"":null,""heading_movement_diff_deg"":null,""reverse_flag"":false,""going_to_id"":6,""target_reached"":1,""brake_block"":false,""brake_release"":true,""position_confidence"":96,""nav_state"":2,""current_segment"":227,""front_scanner_safety_clear"":null,""rear_scanner_safety_clear"":null,""front_scanner_warning_clear"":null,""rear_scanner_warning_clear"":null,""scanner_violation_flag"":false,""actual_speed_l"":null,""actual_speed_r"":null,""wheel_diff_live"":null,""encoder_freq_l"":null,""encoder_freq_r"":null,""series_run_id"":"""",""series_leg_start_node"":null,""series_leg_goal_node"":null,""series_leg_route"":""[]"",""series_leg_pred_time_s"":"""",""series_leg_pred_energy_j"":"""",""series_leg_distance_m"":""""}"
2026-06-18 11:15:52,1781774152.828223,real,agent_live_trajectory_log.csv,agent_live_trajectory_log_v145,,,,REAL,physical,,,IDLE,,clear,,,,,,[],[],,,,real_live_edge,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,,,[],,,,-4.457425594329834,-0.0339614599943161,6,0.004724481965374583,True,real_opc_xy_nearest_node,,,0.0,0.0,0.0,,,,83,83.0,240,,49396,2390,37288.53125,0.03703083470463753,0.03703083470463753,,,False,6,1,False,True,96,2,227,,,,,False,,,,,,,,,,,IDLE,no_real_goal,0,no_real_goal,0,,False,clear,,,,,,,,,,,,"{""local_time"":""2026-06-18 11:15:52"",""tick_ts"":1781774152.828223,""tick_ms"":1781774152828,""run_id"":"""",""agent_id"":""REAL"",""agent_type"":""physical"",""x"":-4.457425594329834,""y"":-0.0339614599943161,""snap_node"":6,""snap_dist"":0.004724481965374583,""snap_ok"":true,""node_source"":""real_opc_xy_nearest_node"",""edge_u"":"""",""edge_v"":"""",""edge_type"":""real_live_edge"",""tau"":"""",""status"":""IDLE"",""hold_reason"":"""",""speed_mps"":0.0,""requested_straight_speed_mps"":"""",""power_W"":240,""battery"":83,""hold_remaining_s"":"""",""current_goal"":null,""path"":""[]"",""tms_action"":""no_real_goal"",""tms_conflict_count"":0,""emergency_hold"":false,""emergency_reason"":""clear"",""cost_source"":""runtime_gnn_pt:edge_cost_model.pt"",""trajectory_source"":""temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt"",""current_mA"":null,""cell_voltage_mV"":49396,""momentary_energy_Ws"":2390,""cumulative_energy_Wh"":37288.53125,""signed_speed"":0.0,""abs_speed"":0.0,""heading"":0.03703083470463753,""plc_heading_deg"":0.03703083470463753,""movement_heading_deg"":null,""heading_movement_diff_deg"":null,""reverse_flag"":false,""going_to_id"":6,""target_reached"":1,""brake_block"":false,""brake_release"":true,""position_confidence"":96,""nav_state"":2,""current_segment"":227,""front_scanner_safety_clear"":null,""rear_scanner_safety_clear"":null,""front_scanner_warning_clear"":null,""rear_scanner_warning_clear"":null,""scanner_violation_flag"":false,""actual_speed_l"":null,""actual_speed_r"":null,""wheel_diff_live"":null,""encoder_freq_l"":null,""encoder_freq_r"":null,""series_run_id"":"""",""series_leg_start_node"":null,""series_leg_goal_node"":null,""series_leg_route"":""[]"",""series_leg_pred_time_s"":"""",""series_leg_pred_energy_j"":"""",""series_leg_distance_m"":""""}"
2026-06-18 11:15:54,1781774154.553115,real,agent_live_trajectory_log.csv,agent_live_trajectory_log_v145,,,,REAL,physical,,,IDLE,,clear,,,,,,[],[],,,,real_live_edge,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,,,[],,,,-4.457425594329834,-0.0339614599943161,6,0.004724481965374583,True,real_opc_xy_nearest_node,,,0.0,0.0,0.0,,,,83,83.0,239,,49396,2390,37394.0859375,0.03703083470463753,0.03703083470463753,,,False,6,1,False,True,96,2,227,,,,,False,,,,,,,,,,,IDLE,no_real_goal,0,no_real_goal,0,,False,clear,,,,,,,,,,,,"{""local_time"":""2026-06-18 11:15:54"",""tick_ts"":1781774154.553115,""tick_ms"":1781774154553,""run_id"":"""",""agent_id"":""REAL"",""agent_type"":""physical"",""x"":-4.457425594329834,""y"":-0.0339614599943161,""snap_node"":6,""snap_dist"":0.004724481965374583,""snap_ok"":true,""node_source"":""real_opc_xy_nearest_node"",""edge_u"":"""",""edge_v"":"""",""edge_type"":""real_live_edge"",""tau"":"""",""status"":""IDLE"",""hold_reason"":"""",""speed_mps"":0.0,""requested_straight_speed_mps"":"""",""power_W"":239,""battery"":83,""hold_remaining_s"":"""",""current_goal"":null,""path"":""[]"",""tms_action"":""no_real_goal"",""tms_conflict_count"":0,""emergency_hold"":false,""emergency_reason"":""clear"",""cost_source"":""runtime_gnn_pt:edge_cost_model.pt"",""trajectory_source"":""temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt"",""current_mA"":null,""cell_voltage_mV"":49396,""momentary_energy_Ws"":2390,""cumulative_energy_Wh"":37394.0859375,""signed_speed"":0.0,""abs_speed"":0.0,""heading"":0.03703083470463753,""plc_heading_deg"":0.03703083470463753,""movement_heading_deg"":null,""heading_movement_diff_deg"":null,""reverse_flag"":false,""going_to_id"":6,""target_reached"":1,""brake_block"":false,""brake_release"":true,""position_confidence"":96,""nav_state"":2,""current_segment"":227,""front_scanner_safety_clear"":null,""rear_scanner_safety_clear"":null,""front_scanner_warning_clear"":null,""rear_scanner_warning_clear"":null,""scanner_violation_flag"":false,""actual_speed_l"":null,""actual_speed_r"":null,""wheel_diff_live"":null,""encoder_freq_l"":null,""encoder_freq_r"":null,""series_run_id"":"""",""series_leg_start_node"":null,""series_leg_goal_node"":null,""series_leg_route"":""[]"",""series_leg_pred_time_s"":"""",""series_leg_pred_energy_j"":"""",""series_leg_distance_m"":""""}"
2026-06-18 11:15:56,1781774156.172137,real,agent_live_trajectory_log.csv,agent_live_trajectory_log_v145,,,,REAL,physical,,,IDLE,,clear,,,,,,[],[],,,,real_live_edge,,runtime_gnn_pt:edge_cost_model.pt,temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt,,,[],,,,-4.458725929260254,-0.0339614599943161,6,0.004161300462168527,True,real_opc_xy_nearest_node,,,0.0,0.0,0.0,,,,83,83.0,239,,49387,2364,37500.9375,0.03703083470463753,0.03703083470463753,,,False,6,1,False,True,96,2,227,,,,,False,,,,,,,,,,,IDLE,no_real_goal,0,no_real_goal,0,,False,clear,,,,,,,,,,,,"{""local_time"":""2026-06-18 11:15:56"",""tick_ts"":1781774156.172137,""tick_ms"":1781774156172,""run_id"":"""",""agent_id"":""REAL"",""agent_type"":""physical"",""x"":-4.458725929260254,""y"":-0.0339614599943161,""snap_node"":6,""snap_dist"":0.004161300462168527,""snap_ok"":true,""node_source"":""real_opc_xy_nearest_node"",""edge_u"":"""",""edge_v"":"""",""edge_type"":""real_live_edge"",""tau"":"""",""status"":""IDLE"",""hold_reason"":"""",""speed_mps"":0.0,""requested_straight_speed_mps"":"""",""power_W"":239,""battery"":83,""hold_remaining_s"":"""",""current_goal"":null,""path"":""[]"",""tms_action"":""no_real_goal"",""tms_conflict_count"":0,""emergency_hold"":false,""emergency_reason"":""clear"",""cost_source"":""runtime_gnn_pt:edge_cost_model.pt"",""trajectory_source"":""temporal_model_ACTIVE_plus_geom:temporal_physics_delta_ts.pt"",""current_mA"":null,""cell_voltage_mV"":49387,""momentary_energy_Ws"":2364,""cumulative_energy_Wh"":37500.9375,""signed_speed"":0.0,""abs_speed"":0.0,""heading"":0.03703083470463753,""plc_heading_deg"":0.03703083470463753,""movement_heading_deg"":null,""heading_movement_diff_deg"":null,""reverse_flag"":false,""going_to_id"":6,""target_reached"":1,""brake_block"":false,""brake_release"":true,""position_confidence"":96,""nav_state"":2,""current_segment"":227,""front_scanner_safety_clear"":null,""rear_scanner_safety_clear"":null,""front_scanner_warning_clear"":null,""rear_scanner_warning_clear"":null,""scanner_violation_flag"":false,""actual_speed_l"":null,""actual_speed_r"":null,""wheel_diff_live"":null,""encoder_freq_l"":null,""encoder_freq_r"":null,""series_run_id"":"""",""series_leg_start_node"":null,""series_leg_goal_node"":null,""series_leg_route"":""[]"",""series_leg_pred_time_s"":"""",""series_leg_pred_energy_j"":"""",""series_leg_distance_m"":""""}"
